run,drag_cd,guidance_gain,mass_kg,run_seed,sensor_bias_x_m,sensor_bias_z_m,sensor_noise_m,thrust_n,wind_x_mps,wind_z_mps
248,0.20189382480723458,2.738028943155477,41.54641396054244,2070667,-27.477422140595372,-17.66064075661033,17.937604647653075,2386.1754457769975,4.869743855042747,2.4598349735516805
249,0.2780915220771798,2.417214920761622,42.39420020193919,2078586,-6.499420686295215,10.476278431716185,12.214196253812453,2041.7909238017576,9.826655632149484,-0.31867007538703174
250,0.23205465163272182,1.7970078875163185,42.248096647320466,2086505,2.3641430916171884,10.389194021469605,11.430725119959389,2139.5054760717835,10.135770858716993,0.11886217891569487
251,0.22459153309824323,2.0444213638226323,42.09309661129187,2094424,2.390051788122439,-10.895593117328996,12.795826610626492,2332.4223531860357,-0.2798495256094348,-1.907649354007546
252,0.2481767364142193,1.81927641161613,41.770284335944346,2102343,11.483415463387932,0.6638785533423608,6.054761917642821,2288.1146549226823,1.470045697858295,-0.5960965485695466
253,0.2282050836948682,2.684063660575213,42.212982040687976,2110262,12.616648007219947,-14.971065809686651,5.080789819638292,2291.0810111619276,2.1215582268419086,0.9452984328618113
254,0.27462939261069397,2.0910063803115406,42.78138438994325,2118181,2.9071979815124886,1.8187668082147344,12.189308927102614,2242.941516126714,-3.4762029499110874,-0.10068501386920611
255,0.23421189044399618,2.2601682607334435,44.00588598455623,2126100,6.451952020298865,3.003404073058789,9.115596597848997,2093.9792500531476,4.286926053891162,1.676096238087987
256,0.2787785944148703,1.887701641548773,42.276825761458426,2134019,9.169172012531927,3.1306798327682506,8.64385304756036,2245.9175764945676,-4.755281052505774,-1.540947826230778
257,0.2713836630843699,1.9247121855670617,40.193878732211836,2141938,2.0050477270894915,-6.276543623342749,1.0883716783952846,2366.2567562099102,-12.892683997114268,-1.1617433586237276
258,0.23182180378125866,2.337637366693235,42.215301949076554,2149857,12.911584915790804,10.175948693993591,8.498831460639726,2209.366440698576,-6.649150731400299,-1.1903874892411601
259,0.21797686116884593,1.6891230136075672,43.60967206746138,2157776,-0.8580250503518021,-8.0054548505411,1.098736109288569,2130.291197310711,-4.52627491188146,-0.9936325384729212
260,0.19884345872761147,2.0922719691655614,40.577252272021255,2165695,-2.664980540582864,-0.5400772033823623,7.419254221789832,2299.077073279709,-5.4757971281715205,-1.838514534541894
261,0.2117232179500289,2.253968860118234,43.81195934017411,2173614,29.81093086018045,12.589799718268457,4.073298610200781,2247.7008478666244,-4.927114380709178,-2.5461520719856403
262,0.24121649712508772,1.8654845428574625,43.69414500386776,2181533,-4.500282477705946,-11.377702248358176,1.831439622468932,2326.212022117473,-0.10893096569658783,-0.7489502641883594
263,0.23506720842689086,1.8851399003158087,40.26644882176505,2189452,-15.776643119993421,-9.173941599701884,10.006327836144289,2182.57864683947,7.610893509948035,1.2357913683929942
264,0.23929648402458384,2.64711178433285,43.464529097507274,2197371,23.892778151774863,9.418641390275063,3.614829009841188,2261.2552684212483,-6.540390777272366,2.3841116482779583
265,0.27167263531592384,2.37677159998631,40.622700734434225,2205290,-25.653085641716288,-3.3893391837330427,4.355081469574962,2263.3776848062844,6.5391953783718115,-0.5734618476373113
266,0.20603123903658155,2.6250666176900275,40.41627067050395,2213209,6.775556010747866,0.8909585478962462,10.229779305839749,2128.644362379279,4.3339652385252565,0.7515527614181606
267,0.23331009263298486,2.5089619788599675,42.12771833924167,2221128,23.776878976862104,29.8399707960319,5.5594408198153324,2233.7945221010214,-9.302569349351849,3.55343815342024
268,0.21208238518307937,2.3022592541910614,40.652967885101646,2229047,-1.967102516200625,2.181306423911779,4.706161517056642,2226.745752417041,3.1974194041469772,-0.4682993761865911
269,0.23773119107790877,1.6687859166149204,42.22771624696309,2236966,-0.3802521316441282,3.8922999925651953,17.870643363549533,2202.317373635393,5.1671666745363325,3.505788234314643
270,0.21377149731941175,2.7699715220690053,41.656939367483034,2244885,4.465993419385061,18.208174524935,7.724590206762283,2212.6614322959826,4.175974449253567,1.100079815076854
271,0.18758075319031547,2.839011027531993,42.07680377027668,2252804,10.024400661886565,-9.845505075921286,11.575900830533504,2140.8762256145947,1.5949267850045579,0.6481375908207336
272,0.2227781747997158,2.407909375461366,44.39048161906,2260723,-23.453201787464867,-17.5440818852531,12.25651928437286,2241.905995168653,2.0369101218918457,0.7321008233935127
273,0.2251095301843495,1.8124332596968296,40.648390212922806,2268642,-5.091632353419717,0.1784498233855727,12.378311676437674,2461.533851875409,0.4211302400138058,0.9894834462790261
274,0.2334452859212674,1.8336349410207753,43.90080079012896,2276561,11.786918435074583,1.8591406259521697,2.6445992997942054,2204.73393183984,2.5023440576597205,1.900183185848595
275,0.23490174064115557,2.410298853106215,41.19721396234064,2284480,-36.03049346437804,-2.8573545865011267,17.003944240720568,2309.4330132162245,-0.33277684109502964,-0.06677029012887584
276,0.16933257311072583,1.7533726562263479,39.728812722145875,2292399,5.414771847233532,4.868381547481766,16.66858871046474,2213.150220412832,-1.1143364949216008,-0.4496539838985304
277,0.22784629164471643,1.805623363735664,43.84123081974451,2300318,-7.310375672806085,2.125766367645036,1.7799013021149614,2124.5316207429387,-2.0716764034995965,0.6300322050093738
278,0.24380205798361848,2.6135972456207157,43.16850740173584,2308237,-4.085351792331765,1.3778224516465558,7.7828237136364695,2168.5498013741744,0.7313742706356015,1.5271382699518405
279,0.19856242423037793,2.06317688809846,41.655008476233135,2316156,-5.12450448295356,5.03046606691682,9.547443546218927,2187.9392764167897,-0.16346469186029494,4.070845109897011
280,0.2157601176370707,1.672859099353897,43.33742548946582,2324075,18.60854617257079,4.6334846987963925,11.921257990309137,2146.496917882842,4.720550492415903,-2.5420934052921575
281,0.26220827370038585,2.3881022686205653,43.50161785316147,2331994,-10.209721119578102,4.267150014357301,15.67427686742497,2185.20622007046,0.4798561382034428,0.3402305993505585
282,0.22705100113490753,2.0857215982359523,41.43426603309082,2339913,-2.751616616465828,-5.324470294826328,9.521077943423162,2193.7408759734735,-1.3204475345164928,0.05685782900231091
283,0.1610306071378094,2.4911411583534946,43.881199455435734,2347832,21.546820902216574,17.291873208242396,0.9788214783416576,2166.1426852764594,5.00262358100578,1.734647406593878
284,0.19966563858085948,1.6504974057466042,41.223506232355724,2355751,-12.316201780793188,-10.327710963430533,14.528113435516648,2244.332851797576,0.14737362171876253,0.4524699003063989
285,0.23502968809196859,1.9584323637683092,41.343182572328026,2363670,2.7371807621683817,4.8741353853283025,12.34742470684097,2285.361991545566,0.5116142235180134,0.3794650863589018
286,0.21527532652592085,2.642716266186169,41.26600633089608,2371589,-10.128364816213146,-10.448062870850974,4.094601152509029,2472.051140258466,13.531318848863398,-1.199242325750179
287,0.2383610935838391,2.3629699478390327,41.60662055324093,2379508,16.973739781163136,16.919620720801877,10.768828545255273,2402.2898779358757,-6.571121057970672,-1.2535416119325895
288,0.19401893646735108,1.8788626777071484,40.52026424933053,2387427,-20.724496652984406,-8.66211731890532,3.1046893911909352,2316.8040158885046,3.651717687432816,1.6718756749544093
289,0.24160925726791302,2.5515211712415127,43.10500325301627,2395346,-10.45337191090492,-5.170386967103806,14.683786092012658,2011.7961092007924,0.01904790968967879,-0.411381152631101
290,0.20308157859515352,1.9964830429412226,42.1137716592375,2403265,-30.912541430874082,-10.943039155001886,12.156716301845517,2371.7335651089934,-1.5872397849919695,0.6012626193980702
291,0.2258211737983754,2.8073793077002813,44.48899394797799,2411184,-6.853262086348408,2.905466709445178,4.067445008731005,2342.2073387930877,-1.049048281268757,-0.9347555442531406
292,0.20147937754813222,2.8351980007573507,43.19735148818216,2419103,-23.37028543221339,-10.182056392788496,11.94563428087449,1850.0,-2.4396629267325194,-1.9404391413955748
293,0.2330572776409681,2.2946690463831505,41.308547717269406,2427022,23.82707580853314,6.808562798954641,7.46365185026352,2140.802347791681,9.707486241011617,0.7933298925734993
294,0.23065224148526164,2.546931763129205,41.96376119759935,2434941,10.346119829030476,7.193489717610743,5.072246302282085,2165.764535509862,-5.401815441519805,1.508439709608585
295,0.20072077276020012,2.650973992079761,42.6693847144007,2442860,-6.9719543322126025,12.33649475580193,1.1497403539815365,2143.5333505753338,-11.639451785204741,0.14323456155161807
296,0.19639829110740945,1.7094414154030304,42.01053063783696,2450779,18.607578439882097,0.014499912702873097,13.987691715124637,2050.742465647141,2.2404401965454523,-0.7402915984933585
297,0.23535931432878798,2.70301756278798,43.960894193204105,2458698,6.826646444613406,-5.05348644977079,8.90686626784725,2313.4269456760367,2.297816752245789,-0.9559136233324818
298,0.20534516869632788,1.8868658437424906,44.14276561694229,2466617,-9.139895881568528,-7.854864201630805,3.9123541795649226,2026.3414558028144,11.230133307033627,-0.8106977076367559
299,0.25684311282000083,2.836038884830395,41.51415292785359,2474536,1.5375450067293246,-2.8089207705758534,2.309244534961948,2220.289978745164,4.359135101659776,1.012853145083759
300,0.2147493533384573,2.3993027681659678,43.40415036140044,2482455,20.897910406503772,3.4782822442943107,1.9455774786354971,2166.874960694299,5.122740319933135,0.7233734189239271
301,0.2132190393076518,2.098302118696544,41.78821326540377,2490374,-13.132637161703737,-7.270999929063515,6.475358498755454,2054.510337274977,0.6305313247560841,0.8186176808223016
302,0.2284291433520291,1.9673620897638373,41.813815206849505,2498293,3.7518437269886187,-6.936309314478789,2.1057178091729574,2170.2410091996044,0.5295831385221306,2.7622055216450936
303,0.21441993764937936,1.7265230186580882,44.07525054592744,2506212,31.874838382870774,9.443231090459765,3.535362639809142,2072.5096734387885,-3.526840628025764,-4.560780453120693
304,0.23945192198149534,2.066634917634118,40.94935966290731,2514131,-1.8125756106443354,-6.146098520861206,14.92972804454574,2006.235804221328,8.373969918423123,-0.8334320640305579
305,0.20665045479611424,2.735600103610024,39.970372261939,2522050,0.008489854216483295,5.845825227678979,0.7852501287093794,2063.0158407467075,8.344867157463513,-0.34746789401069744
306,0.22094406262593838,2.424876653895861,42.91028518567089,2529969,-7.9239752687333365,-1.507939426040123,1.1174970502081534,2287.5051585034043,-0.5788757212030022,2.2045801987216844
307,0.1931723809980206,2.7598816353325595,42.14786298034444,2537888,17.45240580759198,7.774258034745829,12.318623410236599,2333.184611893112,0.8635938098219973,-0.39173811859328683
308,0.25437198460377763,1.9551906199030515,41.7633084895828,2545807,39.3621061910987,6.468316884935288,8.209687366972789,2155.263716920513,-9.339029810030043,0.2759825729583897
309,0.22312534231552322,2.8041019027140175,40.880169670338155,2553726,-34.358526338237304,-6.882213473312307,3.7573887959436503,2092.1774974860587,-9.262396492397984,-0.45270357876025513
310,0.24480367898284994,2.516142816663093,42.4857978350875,2561645,-21.92555450165755,5.906209830006129,0.4168130303091254,2105.2986664443424,1.5034239699868688,-0.29385114262560047
311,0.20269541203759683,1.701939429923657,42.68502516014733,2569564,30.634069364415687,-2.3440168007806843,13.263238999967303,2221.1544179686716,-4.50104316655379,-3.231921510893167
312,0.2589810103055641,2.7232251283363698,43.981477923223935,2577483,3.592211715918356,-15.24490044388953,3.7983064704168505,2098.5382729032585,-4.1708183479607275,-0.22594245550514502
313,0.178149257003027,1.762047901434767,41.66844863469925,2585402,7.448444601272721,6.563145960934668,17.800397700441795,2245.495080581817,0.21878560123498117,0.19460593956855943
314,0.21211033332216397,2.0482791328628562,40.07144244868054,2593321,-0.8239741139858143,1.3181520734770722,1.0050414878281928,2065.2510131910935,0.2790387463885019,1.0200882552828876
315,0.21140812417392815,1.8755375731995803,41.66276868477856,2601240,1.7858582850959372,-5.67721968831172,1.1968712641023833,2303.5590917399113,-3.841836003817634,2.232227541720366
316,0.20712953737383677,2.5797212635225772,41.63587239112748,2609159,-0.3680623352064665,-4.645060584132686,6.987934487605182,2101.6104042228167,-18.0,0.11038310267399645
317,0.21268932199994536,2.2332604780711436,42.92116543317175,2617078,4.994593223236706,5.360218041086107,17.085844175971637,2289.3919932200097,-1.1031974433869474,-0.22828893130895395
318,0.1968121422917466,2.781427671309204,43.61661610772781,2624997,25.802851610026874,6.134285321254657,17.63342081781486,2362.4603575576266,-11.504277229886947,0.4796602178212538
319,0.16913613005419345,2.7363332328657064,42.52201300720134,2632916,-25.264233486477746,5.494655043597661,15.446632580368416,2184.039313759847,3.549617763935162,-1.9501459975779478
320,0.19991872521545567,2.0173196247347702,41.53093778390988,2640835,27.11303424491929,0.8023002478775103,6.183937701669073,2329.1605078324214,3.5821497572818135,-0.6764015325847611
321,0.23179705542451082,2.8243407521299893,40.66947057482336,2648754,-10.273353727630177,-0.5135788521305042,9.65189438156853,2154.0570225998476,-3.6760398602155266,1.4076067191879555
322,0.19310617263002328,2.08998130330575,42.0641912743763,2656673,-10.810695767904999,0.44195176328586694,0.20331976338123015,2470.373322678943,8.278036486950018,-0.706941958496593
323,0.22324798936131396,1.974104143979912,43.55865155495154,2664592,22.41560278649098,4.981355864704737,13.747119600119234,2131.019548778611,-0.558335361082468,-3.596112159878216
324,0.20293339338507238,2.1724982308850773,43.93255472813516,2672511,-5.536997659565578,-0.7954475850882304,13.481813585101698,2121.3553521318763,0.12679110407563335,1.2852799828247639
325,0.2230740399871571,2.595140379856838,41.740152323796295,2680430,18.865944879118427,4.875749775718216,3.279021249734675,2184.5979979813283,7.547730970004207,-0.1248168592787531
326,0.21252409084307405,2.6671802437288337,43.4189328032007,2688349,-32.22253230652232,-8.609464633359469,11.791790248846397,2060.357958829651,-5.110467944235883,-0.31695235842904945
327,0.1993375847774806,1.7209445307388935,41.11429130822231,2696268,9.119055627589097,9.626804452752072,9.779021514549509,2221.8616944526925,4.275100950159291,1.848203548182345
328,0.2506196162763537,2.754921769818581,41.065400304865136,2704187,22.865544404862003,3.9881625613173552,3.7291901964871648,2034.1382622470426,-3.324262215712885,0.9663673049109818
329,0.22772535562641047,1.8408829977864527,43.247675624452846,2712106,11.513417334731514,-0.16581385698401352,8.417723022627221,2161.063313889218,0.7518283745282743,0.16191422817787426
330,0.20484377118121477,2.07085506521683,41.283571184056356,2720025,-3.610474034294688,3.913436965874221,4.281773230497971,2237.0648911129488,2.92161336567487,-0.7255766196507658
331,0.22130998831654528,2.6964277509512566,43.7021332547082,2727944,-4.312520892847408,-1.9118890107960347,13.223571113458272,2426.9732624954013,-7.428030793157741,2.655002167960646
332,0.19163962711625035,2.350525736946638,44.91939078633589,2735863,-12.102961024792386,-0.7663570498439651,1.3547305366585483,2136.1849487496943,3.3550834873946886,0.1362556122649665
333,0.19659773704120814,1.948278831751132,41.708153063221886,2743782,10.17062045961622,13.720839513621874,16.383868625606535,2163.633169504935,-3.001338529539726,-0.12405950909422682
334,0.21805105638393035,2.6199556590992725,42.41207322839073,2751701,8.837902407432612,12.13391005415111,13.103864032881534,2211.1475307188766,0.32971841459887224,-0.445835334358673
335,0.2109189353097219,2.7585446080310914,44.35782016125357,2759620,-11.41044341337053,3.331935243666405,15.186750354319303,2101.4603804823014,7.772321917874121,0.960876288327331
336,0.19041747108588972,2.39691152831047,41.63008517195423,2767539,-9.880934712401865,-6.0097767807011895,15.9175350834682,2239.9176012608864,1.9231315312199926,1.488731765071825
337,0.2565904878814138,2.637804982980751,43.84620527047598,2775458,-27.543113099837992,-8.145249491133328,3.773436406553369,2233.3637793965404,4.608201668930524,1.2796492207238106
338,0.18459952135783217,2.8403681979712987,40.80264163215138,2783377,12.865722665489907,16.933576734668296,10.347885049134863,2250.78283323393,4.7514614787830185,0.3659554435711166
339,0.21319447398638341,2.605335917167154,40.343008360880255,2791296,9.148395606332254,-8.620481503982509,3.7071665023278624,2258.300536096074,6.4374122402836225,-1.2170025620462799
340,0.23946474943572024,2.0960681169204065,43.400534289808164,2799215,1.6362751072316137,0.9363164044503085,10.329513796537993,2504.785849359304,2.1732280403132234,-0.658631895670088
341,0.21368198481928052,1.9540060450147596,42.448121408169506,2807134,2.5061302977849396,4.090111709723725,8.345476912557473,2205.7882980745167,-4.969924397153983,-0.30538235888402954
342,0.18574829105721277,2.739859391194387,41.936402051573324,2815053,14.370300832136747,-1.1203964804046218,0.9655457257052954,2114.5046054998807,-1.7494637604573497,0.04447521468768331
343,0.23672557985715728,2.478580257586695,41.80700087147482,2822972,11.312250118926771,1.518671607864495,14.191804531892434,2170.6505228259007,-6.951333863713356,-0.20028551511751905
344,0.22503690169758245,1.7737759849093675,41.144630933745596,2830891,13.892161755788187,-5.657042653356252,11.271694817666964,2128.1759380505678,1.411312429763396,-0.514568553313031
345,0.2605652704654265,1.7551309179322736,41.89227581844161,2838810,14.84364564849309,10.338936779007577,10.300130744146092,2306.056245376035,-3.196091797288142,0.060649526209706345
346,0.21060230936476368,2.597300730456494,43.52377458581734,2846729,-3.2598691590013282,-0.9183669558616906,16.11717880840621,2192.2478136545674,-7.937118465886256,-1.6308954948312302
347,0.2444960619573237,1.6882765044301091,43.277259356859375,2854648,23.79297897160093,2.7973690543473393,1.5797146746873418,2266.023862740149,6.269551233700606,-0.4931060333760545
348,0.25034358745475715,1.6720962816844553,41.912544373854146,2862567,-14.018176139833248,-9.125675567692683,8.32368115900742,2240.7958125658874,6.9317444420218965,-1.0063307793198841
349,0.19719373278298857,1.9819045033041622,42.69539534077485,2870486,12.847070612377333,-1.2989854525262179,9.810456277244334,2117.9997220355513,5.442165018395552,0.4940191457066506
350,0.19632044606419133,2.0787931451197816,41.95589384332349,2878405,13.061742735722012,9.418328435892386,14.994769679884293,2152.5611203789113,0.7137706377574561,-1.434939849707324
351,0.24264268157221972,2.6119387916262333,41.76646559061326,2886324,19.729881609617305,-1.839345060873601,9.973447734736768,2235.855673806957,3.074838737880808,-1.4149984006849339
352,0.23789900895840257,1.6931274128724647,40.97856229301597,2894243,6.59651488033362,5.7799001008481055,12.566748343304573,1873.9778573212523,17.529285204891487,-0.6935541140794793
353,0.20441919018620394,2.3263739343300376,43.44521821432894,2902162,20.10663390066716,6.489099967166571,13.940024828564708,2374.7277715022356,-2.8927715352854,-1.44404837996209
354,0.2446527680459665,2.8195374690253616,40.74893830039091,2910081,28.59180633694857,10.819001298203789,8.539170046403925,2157.3616535293286,-1.8745378467639935,-1.106691697705922
355,0.222580587568454,1.9523007860674988,41.64425009807622,2918000,-2.7276983518571756,-10.186688056006135,5.3170527512643,2049.271619590861,-1.395000263851209,-1.7453133494501356
356,0.23637630433775358,2.371170766996885,42.55672279808114,2925919,5.420935926094273,-5.475435451747229,5.534579282641395,2111.322576450429,-3.7643634444795655,0.45431288798760705
357,0.2055819519166082,2.3194549203223764,39.92630983391507,2933838,-5.152770513696143,-1.379654641953988,6.001624140158645,2008.9507203369708,2.3968408741628227,-0.2475904774562036
358,0.22546297340574725,2.5339668002349223,41.33584512663562,2941757,-9.405151934842184,-3.3529252369221947,16.165686247428876,2021.1985678293695,-8.885506874216434,3.118394222257474
359,0.27356408812891786,2.5206957331178357,41.70144276597884,2949676,14.705634246102877,9.210487148027077,9.401753429435729,2106.748933909666,5.497599626318083,1.1114683780938892
360,0.23663651829298718,2.0645895101093097,44.694342347968814,2957595,-13.568761793782095,-7.228762301995216,2.583766192188946,2263.9983680941614,-6.526743458208456,1.9525039851986135
361,0.24046064822309746,1.701191402046441,40.31233868848999,2965514,-3.065914276358594,-4.0673600000120675,3.598330020318023,2133.352756654193,-5.5572739653053365,0.3346875247874578
362,0.21661397819476463,2.4528859190790757,44.654036906269575,2973433,-19.57168931630801,5.127749023502862,3.027336779955842,2040.4170588755433,-3.2136920338213155,0.22672846288530843
363,0.18800291843295508,2.5901441248593358,42.891877044617985,2981352,-11.337955486118242,2.133609604200502,6.50654824648662,1978.9271691701495,7.805947537386569,-1.2636742001138654
364,0.2382971824449855,2.76885984178203,42.42493134730912,2989271,14.989980721654703,7.253844534911996,5.38755007395279,2306.5939565662857,1.4448062135930697,1.3994210036172836
365,0.20952556370906794,1.9082856023470374,41.870373237722,2997190,20.033709665158682,0.9837280451230086,1.6678106899194565,2185.7383881276087,6.151831536131956,1.4268087685425686
366,0.19197800292974984,2.4472663153714476,43.25351463307814,3005109,-0.5944923440031543,-2.999559900320225,5.217672785484683,2190.8423333385886,3.7756734639625122,1.19971153964112
367,0.24300477231973194,2.8021623798802877,43.87608891878201,3013028,27.93071382860111,13.45515236017772,7.0724103003249965,2172.9005815436594,-17.64130101368457,0.0033456237856833103
368,0.22393403784537066,2.6353392821707655,41.41734440604698,3020947,1.5388102530869674,-1.4439495164238023,0.035038141803386984,2356.438528392806,3.3216715690031444,-2.2815531252976533
369,0.2489476263587807,2.008156652006686,42.999612590528905,3028866,-5.605721963419955,3.862163588418086,11.009411888610462,2360.8817987333246,5.889566373650803,-0.7610457341504546
370,0.17177328728590502,2.7461447815663345,41.049939040111845,3036785,14.320757289116786,5.616733327810895,3.7236893181818074,2149.5668257877255,2.712479133468902,1.5943159847000858
371,0.25474382361672976,1.7912769258406336,42.05817797101783,3044704,-10.469137662803227,-5.5739356307355985,9.382465712735396,2266.671770837484,2.8312896721037144,2.3538655316061545
372,0.20984253703361466,2.043340435030066,39.882330148361255,3052623,-31.411666988961922,-4.659939269037027,1.515300751960527,2068.1693686906515,-8.36348249665312,1.9645333117751211
373,0.18632869219556283,1.6597860749619386,42.243108841254724,3060542,31.312509616633502,4.842076810577161,1.5480389242658483,2242.6401446136015,-2.3973469185503293,1.060331268905375
374,0.23928298939825288,1.792914130869976,41.56217954858027,3068461,5.454463161655771,1.2985251727262068,15.530621532855093,2188.609070713326,-0.9147911163819609,0.9135151737725602
375,0.1790273178721887,2.2983922281953286,42.535787666836036,3076380,9.802550545760363,-10.635883076704292,2.0095747780902826,2258.6153525043915,2.0163069915563514,0.33235621867408405
376,0.21905104428048144,2.222263430230727,42.19611600274911,3084299,-4.075093485876296,-14.539675426385697,6.322778793514143,2067.263119396578,-7.876306879519805,1.2695222123080492
377,0.1929163478138035,2.514832346473015,42.74364853957304,3092218,9.557574819828634,-2.8940916555326432,12.777108666649402,2037.5682252593524,-0.4185205084714295,-1.6443918504267985
378,0.20975684159299854,2.627944326415369,43.25253333121182,3100137,6.642257737682025,5.199778432639041,13.202776809731544,1994.1940550044174,-7.52911891368181,1.5643760114010292
379,0.24618937467759558,2.3600870980306565,42.059648259041325,3108056,-12.240929958261312,-7.7360651668695635,17.02161825640969,2187.575423405019,3.220824197515446,-1.24136152859976
380,0.1928323085005828,2.7736416002286415,40.37878996482388,3115975,-25.513827620619466,-13.265200722468983,6.24428139823518,2236.943501643335,11.969089336729919,-0.9317241148369769
381,0.24071814946533485,1.7101913409812377,42.09557062153253,3123894,-3.552878027879877,4.283108647497089,1.2877172833668982,2220.707885025814,-1.2487940484527864,-2.1532387238558037
382,0.22150809409889086,1.9152498099357322,44.286110298603475,3131813,-22.211795390164127,-3.521765711866881,7.15876256487154,2118.925970113325,-9.034824609518381,-2.591927438608715
383,0.21732696933190074,2.3679979833818026,40.4823781831003,3139732,-26.735686405044206,-5.199643298698855,6.196543444190183,2174.172281420196,-3.575931638356341,0.08305377608571779
384,0.24711408307992963,2.7769502980526104,43.833468415394144,3147651,15.494144274077634,14.458046531836569,12.904889971692782,2131.54405114951,-2.7755805971261593,0.6210808783234503
385,0.2630437805023709,1.7779477908952361,40.17875235299559,3155570,1.828223091627776,1.4634922379144164,17.803504234864754,2185.3866451102476,3.0024960258660958,-1.1103460047613904
386,0.21453277204550483,2.5381641981464016,43.47925842971059,3163489,19.725842268791805,7.570946442393882,17.682114318173568,2341.202491013409,-2.90920586700249,-0.33490562636905064
387,0.2027757504569297,2.175565615297419,41.75331736502366,3171408,-2.8999567491609444,-3.0150767964775964,9.419166546967553,1943.5248552408045,-12.150323732768673,-1.8244179491352748
388,0.2767364423380607,1.9572741677258143,44.153918223153745,3179327,-17.106552602180344,-12.368831915284286,3.010415355507658,2273.8965602237045,3.033532910619595,-0.8734776471282939
389,0.22428559535086015,2.526159626709423,42.30819656627918,3187246,-7.3610076898508385,-0.501577993739988,12.47318879418678,2033.2406331022285,-6.681051423844147,-0.8462954396897426
390,0.2296563081972475,1.9320419722475015,41.61598338624695,3195165,0.6052974474894133,5.291588716656023,7.719894126312518,2347.4349725393886,2.4833902769230987,-0.4087990488900515
391,0.2592529050853379,1.667945424063567,41.088217219246594,3203084,-20.958649775096006,-3.5537335505215455,17.5815760345762,2148.1990603886507,-2.283953204118562,2.90269583391641
392,0.23161704933768157,2.194294826637311,41.60261494166871,3211003,-16.100445097278936,-8.364663975251732,13.34883561544791,2173.6636274950847,-6.319488904149372,-0.011887658778821752
393,0.22403512826581137,2.4831483600323065,41.47098774532451,3218922,23.542075389901868,10.169777809196436,17.50896512122032,2219.7192922385875,2.09808243252244,2.806935553013829
394,0.22649674107383544,2.450378194929244,43.20537201025817,3226841,12.381141848829044,6.349554472593583,3.1897714832184176,2478.850329094436,-6.349691048679219,0.3449551625599178
395,0.1815967851166133,2.0832984893536803,40.25466846749245,3234760,-1.7262353107002166,1.3873514950932024,6.607985807785703,2005.8853503806029,-3.5487183534320716,2.700993541738888
396,0.18997249443406902,2.150702722699478,40.716953199911586,3242679,13.977684649647635,4.882475416912534,9.808281646177386,2280.9023614169932,-8.419078858060345,-1.860633136073826
397,0.25299301555068326,2.5199190256789032,42.407138017270604,3250598,-10.64096594683058,0.2090894751633603,4.284202971157277,2191.019902763361,8.868508255644947,-1.3687857033958983
398,0.18129256113939188,2.650180606899645,42.23799304682336,3258517,-2.056805235938261,5.268101623664549,8.696678277676046,2173.122550957185,6.4210373467291335,-2.3781494443913473
399,0.2131175623342438,1.7173902353528852,44.20622999815112,3266436,-21.488991903460956,-26.308015161092833,9.470239983507188,2344.0912064485324,-4.896795826768983,0.8155090163261841
400,0.25146367819010584,1.8852235865151323,41.208402640877125,3274355,-22.92805818841935,3.4476731747275764,0.2807316873922786,2085.2062301367077,-1.2408113202327888,-0.24216285313631933
401,0.2327157783540251,1.6587272531154789,44.06746546772135,3282274,-11.54879714255304,4.9571230689653305,13.784135936413618,2088.5711798441725,-4.344885676915718,1.9151302000934507
402,0.23147850330534717,1.8426878402953375,40.40044556434803,3290193,8.679595914203965,6.615631011653399,1.5904775401042057,2254.1115795801197,10.17801579761883,-0.44239705410132835
403,0.20200805908739647,1.9775182933736493,42.89386224677896,3298112,17.22013729279425,2.895254049493003,16.951269629650866,2129.5047371787678,-1.7083049570975235,-3.5131826740180463
404,0.2292262873202727,2.511530069742362,44.40045127468664,3306031,-7.973955368529597,-7.4720544915426625,11.366547103061807,2220.232351851868,-2.7441528276158564,-3.316171590938195
405,0.18820235048710277,2.6883908790574624,42.9944025711065,3313950,-8.374971427433803,9.22256407567843,17.464653153014805,2256.553889892971,5.340280584363019,-2.4663620675473936
406,0.23452935021441174,2.6190688746382804,41.05592248861342,3321869,21.572332350381508,11.193457445643165,11.780882742936514,2290.708311468913,-1.5415531811708132,-1.7013433984263144
407,0.1653378573210002,1.8667613096804891,44.427139953532205,3329788,5.939821511892525,4.766016338269769,9.156122783309272,2278.338916784026,1.3384114950040251,-0.8476874167516483
408,0.21066665344711102,2.5274548747482584,42.61796497594575,3337707,1.4522876669370341,4.294726736601193,17.750505470427534,2205.617678383594,-0.5250525486972022,-0.07726500026447382
409,0.21550252731424982,2.315912937095911,43.07488726179832,3345626,-5.03560503216017,5.326539574553605,9.697138969117628,1916.5515330641683,-3.2694056921436037,-1.9041406845369333
410,0.2571604602669001,2.6861762802840943,43.77934701756823,3353545,-12.065472672719125,1.879453548972089,10.594309510748104,2151.439871722882,12.11911558765886,0.9825349377568033
411,0.2143274755171772,1.8626289560831433,40.52318011494401,3361464,-0.05901403876210276,-11.934894156214826,7.65016811153947,1991.6833440162386,1.8180054935247654,-2.146642525788681
412,0.20893600267872386,1.6853008743278606,41.36488544357412,3369383,-15.841731588035806,2.636175241286242,8.740122733311992,1931.136703884644,-6.343032653148363,-1.8808371402445787
